movieId,name,identifier,display_name,overview,title
12,한국어/조선말,ko,Korean,"공화국이 붕괴하고 제국이 수립된 뒤 20년, 제다이 기사단은 전멸하고 강력한 제국군의 횡포에 은하계는 공포에 휩싸여 있다. 그러던 중 공화국 재건을 노리는 반란군이 제국군의 비밀병기 데스스타 설계도를 훔쳐 달아나고 제국군은 이를 쫓는다. 하지만 결국 제국의 손에 붙잡히게 된 그들은 드로이드 R2-D2에 설계도를 넣어서 R2의 친구 C-3PO와 탈출시키는 데 성공하고, 두 드로이드 콤비는 타투인의 시골 마을에서 숙부와 함께 살고 있던 청년 루크 스카이워커에게 오게 되는데...",스타워즈 에피소드 4: 새로운 희망
12,Latin,la,Latin,,
12,Lietuvių,lt,Lithuanian,"Pirmoji epopėjos dalis pasakoja apie berniuką - Luką Skaivokerį, gyvenantį drauge su dėde ir teta nedidelėje fermoje Tatunio planetoje. Berniukas trokšta mokytis, tačiau dėdei jis reikalingas padėti tvarkyti ūkį. Tuo metu galaktiką užvaldo žiaurus tironas, galintis sunaikinti visas planetas. Jam pasipriešina princesė Lėja. Ji išsiunčia pasiuntinį su robotu androidu į valdovo kosminį laivą. Čia reikia surasti ""Mirties žvaigždę"", galinčią sunaikinti galaktiką. Tatunio dykumoje sutinka Luką...",Žvaigždžių karai: Epizodas IV - Nauja viltis
12,Latviešu,lv,Latvian,"Princess Leia tiek notverts un noturēts par ķīlnieku no ļaunajiem impērijas spēkiem, cenšoties pārņemt galaktikas impēriju. Aizrautīgs Luke Skywalker un brašā kapteiņa Han Solo komanda kopā ar mīlīgo robotu duetu R2-D2 un C-3PO, lai glābtu skaisto princesi un atjaunotu mieru un taisnīgumu impērijā.",Zvaigžņu kari: Jaunā cerība
12,Bokmål,nb,Norwegian Bokmål,,
12,Nederlands,nl,Dutch,"Luke Skywalker werkt op het land bij z'n oom en tante op de planeet Tatooine. Als zij door Keizerlijke troepen worden vermoord, sluit Luke zich aan bij de groep rebellen die vecht tegen de tirannie van de Keizer en de slechte Darth Vader. Luke, Princess Leia, Han Solo en de andere rebellen doen een poging de Death Star, het nieuwe wapen van de Keizer, te vernietigen.",Star Wars: Episode IV - A New Hope
12,Norsk,no,Norwegian,"Jediridderne er tilintetgjort og Imperiet hersker over galaksen med jernhånd. En liten gruppe opprørere har våget å kjempe tilbake ved å stjele de hemmelige planene for Imperiets mektigste våpen, Dødsstjernen. Keiserens med betrodde tjener, Darth Vader, må finne planene og lokalisere opprørernes gjemmested. Prinsesse Leia, som er opprørsleder, sender ut et nødsignal som blir snappet opp av en enkel gårdsgutt, Luke Skywalker. Luke tar oppfordringen om å redde prinsessen og å hjelpe opprørerne med å styrte Imperiet, sammen med de uforglemmelige allierte, som den vise Obi-Wan Kenobi, den hovne Han Solo, den lojale Chewbacca, og robotene R2-D2 og C-3PO.",Star Wars: Episode IV - A New Hope
12,Polski,pl,Polish,"Dawno, dawno temu w odległej galaktyce... Rycerze Jedi zostali wytępieni, a Imperium żelazną ręka sprawuje rządy nad całą galaktyką. Mała grupa Rebeliantów podejmuje walkę kradnąc tajne plany najpotężniejszej broni Imperium - tzw. Gwiazdy Śmierci. Najbardziej zaufany sługa Imperatora - Darth Vader musi odzyskać plany i odnaleźć ukrytą bazę buntowników. Księżniczka Leia - wzięta do niewoli przywódczyni Rebeliantów, wysyła sygnał z wezwaniem pomocy, który zostaje przechwycony przez zwykłego chłopaka z farmy - Luke'a Skywalkera. Wychodząc naprzeciw swemu przeznaczeniu, Luke podejmuje wyzwanie i rusza na ratunek Księżniczce chcąc pomóc Rebeliantom w obaleniu Imperium. W misji pomagają mu niezwykli sojusznicy - mądry Obi-Wan Kenobi, nieco arogancki gwiezdny awanturnik Han Solo i jego lojalny towarzysz Chewbacca a także dwa droidy R2-D2 i C-3PO.",Gwiezdne wojny: część IV - Nowa nadzieja
12,Português,pt,Portuguese,A princesa Leia é mantida refém pelas forças imperiais comandadas por Darth Vader. Luke Skywalker e Han Solo precisam libertá-la e restaurar a liberdade e a justiça na galáxia.,Guerra nas Estrelas
12,Português,pt,Portuguese,"Luke Skywalker inicia uma jornada que irá mudar a galáxia. Dezanove anos após a formação do Império, Luke é atirado para a luta da Aliança Rebelde quando conhece Obi-Wan Kenobi, que vive há anos em reclusão no planeta deserto Tatooine. Obi-Wan inicia Luke no treino de Jedi e juntos embarcam numa arrojada missão para salvar a bela líder rebelde, a Princesa Leia, das garras de Darth Vader e do malvado Império.",Star Wars: Episódio IV - Uma Nova Esperança
12,Română,ro,Romanian,"Han Solo se vede prins într-o misiune de salvare, strâmtorat fiind de o datorie către Jabba, binecunoscutul „mafiot”. În urma salvării prințesei Leia el este prins în hățișurile Rebeliunii și ajunge încet să o ajute în a distruge fabuloasa Stea a Morții. Leia este prințesă și spion de elită a Rebeliunii, ea fiind un personaj principal în întreaga trilogie. Tânărul Luke Skywalker este cel ce se dovedește a fi ceea ce Obi Wan Kenobi a căutat",Războiul stelelor - Episodul IV: O nouă speranță
12,Pусский,ru,Russian,"Татуин. Планета-пустыня. Уже постаревший рыцарь Джедай Оби Ван Кеноби спасает молодого Люка Скайуокера, когда тот пытается отыскать пропавшего дроида. С этого момента Люк осознает свое истинное назначение: он один из рыцарей Джедай. В то время как гражданская война охватила галактику, а войска повстанцев ведут бои против сил злого Императора, к Люку и Оби Вану присоединяется отчаянный пилот-наемник Хан Соло, и в сопровождении двух дроидов, R2D2 и C-3PO, этот необычный отряд отправляется на поиски предводителя повстанцев — принцессы Леи.",Звёздные войны: Эпизод 4 - Новая надежда
12,Slovenčina,sk,Slovak,"Rytierov Jedi vyhladili vojaci Impéria, ktoré teraz vládne galaxii pevnou rukou. V každej diktatúre sa však nájdu jedinci, ktorí chcú presadiť demokraciu. Malá skupina povstalcov sa odváži vzdorovať a ukradne plány k najmocnejšej zbrani Impéria, Hviezde smrti. Imperátorov najvernejší služobník, temný lord Darth Vader, musí nájsť nielen plány, ale aj skrytú základňu povstalcov. Správa o princeznej Leie a vodcovi rebelov sa dostane až k obyčajnému mladíkovi Lukeovi Skylwalkerovi, ktorí pracuje na farme svojho strýka a tety . Luke sa nakoniec rozhodne riadiť svojím osudom, zachráni Leiu a pomáha povstalcom zvrhnúť moc Impéria spoločne so svojimi nezabudnuteľnými spojencami Obi-Wan Kenobim, domýšľavým Hanom Solom, lojálnym Chewbaccom a droidmi R2-D2 a C3PO...",Star Wars: Epizóda IV - Nová nádej
12,Slovenščina,sl,Slovenian,,Vojna zvezd: Epizoda IV - Novo upanje
12,Srpski,sr,Serbian,"Четврта епизода саге Ратови звезда враћа се на напуштену планету Татуин. Млади Лук Скајвокер открива своју судбину када га током потраге за изгубљеним роботом спашава усамљени џедај Оби-Ван Кеноби. Док галаксијом бесни рат, а побуњеничке снаге се боре против злог Галактичког царства, Лук и Оби-Ван добијају помоћ важног пилота по имену Хан Соло. Прикључује им се необични роботски дуо Р2-Д2 и Ц-3ПО, те се овај тим упућује да спаси принцезу Леу, предводницу побуњеника, с мисијом да униште најважније оружје Царства.",Ратови звезда: Eпизода IV - Нова нада
12,svenska,sv,Swedish,"För länge sedan i en galax långt, långt borta... Prinsessan Leia tas till fånga av det ondskefulla Rymdimperiet. I ett försök att befria den sköna prinsessan slår sig den unge Luke Skywalker ihop med Han Solo. Tillsammans med de båda robotarna R2-D2 och C-3PO inleder de kampen för att befria Galaxen.",Stjärnornas krig
12,ภาษาไทย,th,Thai,"ภาพยนตร์เดินเรื่องใน ""กาลครั้งหนึ่งนานมาแล้ว ณ กาแลกซี อันไกลแสนไกล"" เล่าเรื่องของนักต่อสู้เพื่ออิสรภาพเรียกตัวเองว่า ""พันธมิตรกบฏ"" ที่วางแผนทำลายสถานีอวกาศดาวมรณะที่ทรงพลัง ซึ่งสร้างโดยจักรวรรดิกาแลกติกที่ชั่วร้าย ทำให้ชีวิตของเด็กหนุ่มชาวไร่ ลุค สกายวอล์คเกอร์ เปลี่ยนแปลงไปตลอดกาล เมื่อเขาบังเอิญได้เป็นเจ้าของหุ่นยนต์สองตนที่เก็บข้อมูลแผนผังดาวมรณะเอาไว้ เมื่อจักรวรรดิออกตามหาหุ่นยนต์ทั้งสองตนอย่างโหดร้าย ลุคจึงตัดสินใจออกเดินทางร่วมกับอาจารย์เจไดโอบีวัน เคโนบี เพื่อไปช่วยเหลือเจ้าของของหุ่นยนต์ทั้งสองคือเจ้าหญิงเลอาและช่วยกอบกู้กาแลกซีเอาไว้",สตาร์ วอร์ส เอพพิโซด 4: ความหวังใหม่
12,Türkçe,tr,Turkish,"Yıldız Kruvazörü Diplomatik görevle yolalan Korvet'i kıstırır. Bu küçük gemide aslında Senato üyesi olan ancak asilerle işbirliği içinde de bulunan, Eski Cumhuriyet'in savunucularından Prenses Leia da bulunmaktadır. İmparatorluk gemisinde ise hem Leia'yı hem de asi casusların kaçırmış olduğu ""Ölüm Yıldızı'nın planlarını"" geri isteyen kötü Lord Vader. Bu arada sevimli droid R2-D2 ve ortağı C3-PO ise Tatooine gezegeninde, tesadüfler eseri Luke Skywalker isimli genç pilot adayına satılırlar. Droidlerin amacı yüklü olan mesajı Obi Wan Kenobi isimli yaşlı bir keşişe iletmektir.",Yıldız Savaşları: Yeni Umut
12,Український,uk,Ukrainian,"Татуїн. Планета-пустеля. Вже постарілий лицар Джедай Обі-Ван Кенобі рятує молодого Люка Скайвокера, коли той намагається відшукати зниклого дроїда. З цієї миті Люк усвідомлює своє дійсне призначення: він один з лицарів-Джедаїв. Тоді як громадянська війна охопила галактику, а війська повстанців ведуть бої проти злих сил Імператора, до Люка і Обі-Вану приєднується відчайдушний пілот-найманець Хан Соло, і у супроводі двох дроїдов, R2D2 і C-3PO, цей незвичайний загін вирушає на пошуки предводителя повстанців - принцеси Леї. Героїв чекає відчайдушна сутичка із страхітливим Дартом Вейдером - правою рукою Імператора та його секретною зброєю - «Зіркою Смерті»...",Зоряні війни: Епізод 4 - Нова надія
12,Tiếng Việt,vi,Vietnamese,"Luke Skywalker sống trên một trang trại ở hành tinh Tatooine bụi bặm cùng với cô và chú của anh. Luke là một thanh niên gan dạ và rất nóng lòng được trở thành một chiến binh nổi lọan. Lúc này, tên Darth Vader tàn bạo đã thôn tính cả thiên hà và đang hoàn thành một vũ khí hủy diệt khủng khiếp, Death Star. Công chúa Leia, người dẫn đầu phong trào nổi lọan, biết được kế họach này và tìm cách báo cho Obi-Wan Kenobi, một nhà tu hành già nua sống ẩn dật có sức mạnh phi thường. Vô tình tìm thấy mẩu tin báo nguy của công chúa dấu trong người máy R2D2, Luke lên đường tìm kiếm Obi-Wan Kenobi để hợp sức cùng nhau cứu công chúa cũng như giải thóat cả thiên hà...",Chiến Tranh Giữa Các Vì Sao 4: Niềm Hi Vọng Mới
12,普通话,zh,Mandarin,　　邪恶的银河帝国控制了整个银河系，各星系居民饱受暴政之苦，反叛军仍旧坚持不懈地与之对抗。奥尔德兰行星的莉亚公主得到情报人员窃取的帝国秘密武器——死星设计图，却在黑武士达斯·维达穷追下被俘，但她已把数据输入机器人R2-D2的计算机中。机器人R2-D2和C-3PO逃亡到一个遥远的星球塔图因。年轻人卢克发现了R2-D2中的求救信息，并找到在反抗帝国的战斗中幸存的绝地武士欧比旺·克诺比。他们一行在走私船长汉·索罗的帮助下，营救出了公主。卢克在克诺比所教给他的“原力”的帮助下，摧毁了死星。经过战斗的洗礼，卢克成为一名出色的自由战士。,星球大战4：新希望
12,普通话,zh,Mandarin,年青勇士Luke Skywalker因在尋找失蹤的機械人遇險時時被武士Obi-Wan所救，驚覺自己肩負了維護宇宙和平的責任。此時正值銀河局勢動盪不安，得Han Solo隊長相助下，Han Solo與Obi-Wan合力救出因偷取摧毀死亡星的秘密方程式而失手被捕的公主Leia，他們決心要鎮壓銀河帝國叛亂的危機及對抗邪惡的黑武士。,星球大戰：新的希望
12,普通话,zh,Mandarin,遙遠星係發生叛亂，銀河共和國被推翻，奧爾德蘭星的莉亞公主（卡里•費甚爾Carrie Fisher飾）領導抵抗組織對抗銀河帝國，卻不幸被銀河帝國的維德勳爵（大衛•普勞斯David Prowse飾）所俘。機器人R2-D2攜銀河帝國新武器“死星”的結構圖與同伴翻譯機器人C-3PO逃至塔圖因星，途中被加瓦人抓住賣給青年盧克•天行者（馬克•哈米爾Mark Hamill飾）的叔父。在盧克的幫助下，眾人陰錯陽差找到了隱居的絕地武士歐比-旺•肯諾比（亞歷克•吉尼斯Alec Guinness飾）。歐比-旺交給盧克絕地之道，並帶盧克與兩機器人到港口城市茅斯伊斯壘，僱傭走私者韓•索羅（哈里森•福特飾）的千年隼飛船前往奧爾德蘭……,星際大戰四部曲：曙光乍現
13,العربية,ar,Arabic,"القصة عن سمكتين (من نوع كلون أو المهرج) تعيشان في المحيط الهادئ وبعد وضع الأنثى للبيوض تهاجم من قبل سمكة البينارا فتموت ويرعى الأب ""مرهف"" البيضة الوحيدة المتبقية ويسميها ""نيمو"" بناء لرغبة الأم ""مرجانة"". يحاول ""مرهف"" حماية ابنه من الخطر بهوس زائد عن الحد فيتمرد نيمو ويذهب ناحية قارب لقوم بتبين شجاعتة لأبوه ويقع في يد غواص ياخذه إلى أستراليا في سيدنى فيبدأ مرهف رحلة عبر المحيط لإيجاده مع سمكة تعاني من فقدان ذاكرة مؤقت! اسمها ""دوري"" في حين يحاول الابن الخروج من حوض الأسماك الذي وضعه فيه دكتور أسنان وبمساعدة بعض الأصدقاء لنيمو في الخروج من الحوض وبالفعل ينجحو ويعود الابن لأبوه.",البحث عن نيمو
13,български език,bg,Bulgarian,"В дълбините на Големия бариерен риф свръх-грижовната риба клоун Марлин предприема дръзко пътуване, за да спаси единствения си син Немо, който е загребан от водолаз. Заедно с незабравимата си приятелка Дори, Марлин ще прекоси океан, изпълнен със запомнящи се комедийни персонажи, които ще му помогнат да открие Немо.",Търсенето на Немо
13,Català,ca,Catalan,"En Nemo és un petit peixet fill únic. Va ser capturat a la gran barrera d'esculls australiana on vivia amb el seu protector pare. Ara es troba en una petita peixera en la consulta d'un dentista de Sidney. Des de llavors el seu pare va emprendre una llarga recerca per trobar pistes que el duguin a recuperar al seu fill. En el camí se li uneix un peix de poca memòria anomenat Dory. Els dos junts han de superar nombrosos problemes. Mentre, Nemo fa una gran amistat amb els peixos que habiten dintre de la peixera i junts planegen escapar i tornar a la mar.",Buscant en Nemo
13,Český,cs,Czech,"V pestrobarevných a teplých vodách Velké útesové bariéry žije ve svém bezpečném a odlehlém příbytku ze sasanek Marlin a jeho jediný syn Nemo. Marlin se s obavami ze všech nepředvídatelných nebezpečí, které hlubiny oceánu skýtají, snaží svého syna před nástrahami okolí ochránit. Nemo je však, stejně jako všechny malé rybky, velmi zvídavý a chce tajemný útes prozkoumat. Když je pak nečekaně unesen daleko od domova a skončí v akváriu, kterým si vyzdobil ordinaci laciný zubař, ocitne se Marlin nečekaně v roli hrdiny na cestě k záchraně svého syna.",Hledá se Nemo
13,Dansk,da,Danish,"Mød Nemo, en ung og nysgerrig klovnfisk, der bliver fanget af en sportsdykker og havner i et akvarium på en tandlægeklinik i Sydney. Nu er det op til Marlin, Nemos ængstelige far, at redde ham! Han får selskab af den hjælpsomme men meget glemsomme kirurgfisk Dory, og sammen begiver de sig ud i det store og farlige ocean. Undervejs tvinges de til at passere skrækindjagende hajer, surfende hav-skildpadder, lumske gopler, sultne måger og meget mere. Samtidig udtænker Nemo og de andre fisk i akvariet en dristig flugtplan, der måske kan føre dem tilbage til havet...",Find Nemo
13,Deutsch,de,German,"Im Schutze eines großen Riffs lebt die Familie von Clownfisch Marlin relativ sicher und trotzdem werden seine Frau und nahezu alle seine Kinder Opfer eines gefräßigen Räubers. Das einzige ihm verbleibende Kind ist der kleine Nemo, der von da an besonders behütet wird. Doch die Neugier ist zu groß und prompt wird Nemo gefangen und zu den Menschen als Zierfisch gebracht. Durch ein paar Möwen erfährt Marlin alsbald, wo Nemo gelandet ist: im Aquarium eines Zahnarztes in Sydney. Mutig macht sich der Clownfisch mit seiner Freundin Dorie, die allerdings ständig an Gedächtnisverlust leidet, auf den Weg dorthin, vorbei an Haien, Quallen und anderen Gefahren. Währenddessen ist Nemo nicht untätig und plant mit den anderen Aquariumsfischen einen gewagten Ausbruch aus ihrem Gefängnis.",Findet Nemo
13,Èʋegbe,ee,Ewe,,Kalapoeg Nemo
13,ελληνικά,el,Greek,"Ο Μάρλιν και ο γιος του Νέμο, δύο τροπικά ψαράκια, ζουν σε μια ασφαλή γειτονιά του ωκεανού. Κάποια μέρα όμως, ο Νέμο ξεφεύγει από τον υπερπροστατευτικό πατέρα του και εξερευνά την απέραντη θάλασσα, καταλήγοντας... στο ενυδρείο ενός οδοντίατρου! Απελπισμένος ο Μάρλιν προσπαθεί να τον βρει, ξεκινώντας μια πραγματική οδύσσεια με δεκάδες εμπόδια και κινδύνους. Ευτυχώς γι αυτόν, στο δρόμο του θα γνωρίσει την Ντόρι, το πιο καλόκαρδο, αλλά και το πιο αφηρημένο ψάρι του πλανήτη, που θα τον πείσει ότι όλα γίνονται όπως εσύ τα θέλεις, αρκεί να το πιστεύεις πραγματικά...",Ψάχνοντας τον Νέμο
13,English,en,English,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",
13,Español,es,Spanish,"Nemo, un pececillo, hijo único muy querido y protegido por su padre, ha sido capturado en un arrecife australiano y ahora vive en una pecera en la oficina de un dentista de Sidney. El tímido padre de Nemo se embarcará en una peligrosa aventura para rescatar a su hijo. Pero Nemo y sus nuevos amigos tienen también un astuto plan para escapar de la pecera y volver al mar.",Buscando a Nemo
13,Español,es,Spanish,"El pececillo Nemo, que es hijo único, es muy querido y protegido por su padre. Después de ser capturado en un arrecife australiano va a parar a la pecera de la oficina de un dentista de Sidney. Su tímido padre emprenderá una peligrosa aventura para rescatarlo. Pero Nemo y sus nuevos amigos tienen también un astuto plan para escapar de la pecera y volver al mar.",Buscando a Nemo
13,Eesti,et,Estonian,"Seikluslik noor klounikala Nemo viiakse ootamatult oma Suure Vallrahu kodust hambaarsti kabineti akvaariumi. Tema muretseva isa Marlini ja sõbraliku, kuid unustava kala Dory ülesandeks on Nemo koju tuua - kohtuvad taimetoiduliste haidega, surfarikilpkonnade kilpkonnadega, hüpnootiliste meduusidega, näljaste kajakatega ja muuga.",Kalapoeg Nemo
13,فارسی,fa,Persian,یک دلقک ماهی به نام مارلین، در مورد پسرش نیمو زیادی حساس است. او پسرش را در اقیانوس گم می‌کند و در پی آن با کمک ماهی به نام دوری به جستجوی نیمو می‌پردازد. به تدریج و پس از یافتن نمو او متوجه می‌شود که نباید آنقدر مته به خشخاش بگذارد.,در جستجوی نمو
13,suomi,fi,Finnish,"Nemo, seikkailunhaluinen nuori vuokkokala vangitaan odottamatta Australian suurella valliriutalla ja viedään hammaslääkärin vastaanoton akvaarioon. Hänen huolissaan olevan isänsä Marlinin ja ystävällisen mutta hajamielisen palettivälskäri Dorin täytyy lähteä eeppiselle matkalle hakemaan hänet kotiin. Seikkailu vie heidät kasvotusten kasvissyöjähaiden, surffarikilpikonnien, hypnoottisten meduusojen ja nälkäisten lokkien kanssa. Marlin löytää rohkeutta, jota hän ei edes tiennyt olevan olemassa, mutta onnistuuko hän löytämään poikansa?",Nemoa etsimässä
13,Français,fr,French,"Dans les eaux tropicales de la Grande Barrière de corail, un poisson-clown du nom de Marin mène une existence paisible avec son fils unique, Nemo. Redoutant l'océan et ses risques imprévisibles, il fait de son mieux pour protéger son fils. Comme tous les petits poissons de son âge, celui-ci rêve pourtant d'explorer les mystérieux récifs. Lorsque Nemo disparaît, Marin devient malgré lui le héros d'une quête unique et palpitante. Le pauvre papa ignore que son rejeton à écailles a été emmené jusque dans l'aquarium d'un dentiste. Marin ne s'engagera pas seul dans l'aventure : la jolie Dory, un poisson-chirurgien bleu à la mémoire défaillante et au grand cœur, va se révéler d'une aide précieuse. Les deux poissons vont affronter d'innombrables dangers, mais l'optimisme de Dory va pousser Marin à surmonter toutes ses peurs.",Trouver Nemo
13,Français,fr,French,"Dans les eaux tropicales de la Grande Barrière de corail, un poisson‐clown du nom de Marin mène une existence paisible avec son fils unique, Nemo. Redoutant l’océan et ses risques imprévisibles, il fait de son mieux pour protéger son fils. Comme tous les petits poissons de son âge, celui‐ci rêve pourtant d’explorer les mystérieux récifs. Lorsque Nemo disparaît, Marin devient malgré lui le héros d’une quête unique et palpitante. Le pauvre papa ignore que son rejeton à écailles a été emmené jusque dans l’aquarium d’un dentiste. Marin ne s’engagera pas seul dans l’aventure : la jolie Dory, un poisson‐chirurgien bleu à la mémoire défaillante et au grand cœur, va se révéler d’une aide précieuse. Les deux poissons vont affronter d’innombrables dangers, mais l’optimisme de Dory va pousser Marin à surmonter toutes ses peurs.",Le Monde de Nemo
13,עִבְרִית,he,Hebrew,"מרלין הוא דג מודאג שאיבד את בנו, נמו ברחבי האוקיינוס. נמו מוצא עצמו באקווריום של רופא שיניים ואילו אביו יוצא למסע חיפושים מסוכן ומרתק אחר בנו בעזרתה של דורי, דגה ידידותית אך קצת שכחנית. בדרכם הם פוגשים ביצורי ים שונים ועוברים הרפתקאות שונות ומשונות.",מוצאים את נמו
13,हिन्दी,hi,Hindi,,Nimo dhumdhana
13,Hrvatski,hr,Croatian,"Ovaj animirani film studija Pixarove animacije, koji predstavlja Walt Disney Pictures, prati komičan i zanimljiv put dviju riba - preopreznog Marlina i njegovog znatiželjnog sina Nema, od kojeg se odvojio kod Velikog koraljnog grebena. U društvu Dory, druželjubive ali zaboravne ribe, Marlin kreće na opasan put te postaje junak koji spašava svoga sina...",Potraga za Nemom
13,Magyar,hu,Hungarian,"Az élet a Nagy Zátony környékén tele van veszélyekkel. Jól tudja ezt Pizsi, a kis bohóchal, s erre próbálja megtanítani egyetlen fiát, Némót is. Ám az ifjonc - ahogy az már lenni szokott - tele van kalandvággyal, és amikor eljön az idő, el kell hagynia otthonát, és elindulni az iskolába. Pizsi idegesen kíséri őt, és szorongva figyeli minden mozdulatát. Aggodalma nem is alaptalan, mert Némó, dacolva intelmeivel, túlúszik a biztonságos határon, hogy megnézzen egy hajót, és az apa tehetetlenül nézi végig, ahogy egy búvár hirtelen elragadja csemetéjét.",Némó nyomában
13,Bahasa indonesia,id,Indonesian,,
13,Íslenska,is,Icelandic,"Nemo, ævintýralegur ungur trúðfiskur, er óvænt fluttur frá Great Barrier Reef heimili sínu í fiskabúr tannlæknastofu. Það er komið að áhyggjufullum föður sínum Marlin og vinalegum en gleymskum fiski Dory að koma Nemo heim - hitta grænmetis hákörlum, ofgnótt skjaldbökur, svefnlyf Marglytta, svangar mávar og fleira á leiðinni.",Leitin að Nemo
13,Italiano,it,Italian,"Una covata di pesci pagliaccio viene distrutta dall'attacco di un feroce barracuda. Sopravvivono solamente il papà, Marlin, e un unico piccolo che viene chiamato Nemo. Il pesciolino ha una pinna atrofizzata e il padre è iperapprensivo nei suoi confronti al punto di desiderare che l'inizio della scuola venga ritardato. Un giorno però Nemo viene catturato da un dentista appassionato di pesca subacquea e l'acquario sarà la sua prigione. Marlin deve quindi vincere tutti i suoi timori per ritrovarlo. Verrà aiutato da Dory, una pesciolina simpaticamente smemorata.",Alla ricerca di Nemo
13,日本語,ja,Japanese,オーストラリア、グレートバリアリーフ。広大な海の中でカクレクマノミの400個の卵が孵化しようとしていた。しかし、無事に生まれたのは母親の命と引き換えに助かったたった1つだけ。父マーリンは、この子を“ニモ”と名付け、同じ悲劇を繰り返さないと誓い過保護なまでに大事に育てていく。そして6歳になったニモに、初めて学校へ行く日がやって来る。しかし、突然の悲劇がニモを襲う。彼は、人間のダイバーにさらわれてしまったのだ。打ちひしがれるマーリンだったが、陽気なナンヨウハギ、ドリーの助けを借りてニモを取り戻す旅へと出るのだった。,ファインディング・ニモ
13,ქართული,ka,Georgian,"ნემო, თავგადასავალი ახალგაზრდა clownfish, მოულოდნელად გადაიყვანეს მისი დიდი ბარიერი რიფის სახლიდან სტომატოლოგების ოფისის აკვარიუმში. ეს დამოკიდებულია მისი შეშფოთებული მამა მარლინზე და მეგობრული, მაგრამ დავიწყებული თევზი დორი, რათა ნემოს სახლში მიიტანოს - ვეგეტარიანული ზვიგენების შეხვედრა, სუპერ ბიძა კუ, ჰიპნოტიკური ჟელე, მშიერი ზღვისფერი და სხვა.",ნემოს ძიებაში
13,한국어/조선말,ko,Korean,"광대어 말린은 아내 코랄과 2세들의 부화를 기다리던 중 상어의 습격을 받는다. 알을 보호하려던 아내는 행방불명되고, 유일하게 살아남은 아기에게 말린은 니모라는 이름을 붙인다. 사건 이후 큰 바다를 무조건 겁내게 된 말린은 니모를 과보호한다. 하지만 니모는 등교 첫날 잠수부에게 납치돼 시드니에 있는 치과의사의 수족관에 끌려가고, 슬픔으로 혼비백산한 아빠 말린은 평소의 심약함을 잊고니모를 찾아나선다. 단기기억상실증을 지닌 명랑한 물고기 도리의 도움으로 상어, 심해어, 해파리의 위협을 뚫고 동호주 해류로 향하는 동안, 니모는 수족관의 새 친구들과 탈출을 모의한다.",니모를 찾아서
13,Lietuvių,lt,Lithuanian,"Nuostabiame povandeniniame pasaulyje, šiltuose ir spalvinguose tropikų vandenyse gyvena žuvų šeima – tėvas Merlin ir sūnelis žuviukas Nemo. Tėvas labai saugo sūnelį nuo gausybės vandenyne tykančių pavojų, žuviuką Nemo. Tačiau Nemo labai nori pažinti jį supantį pasaulį. Vieną dieną mažąjį žuviuką pavagia iš gimtųjų koralų namų. Nusiminęs tėvas Merlin, lydimas žuvytės Dory, kuri turi labai gerą širdį, bet labai blogą atmintį, leidžiasi į nuotykių kupiną kelionę per visą vandenyną ieškodamas savo sūnaus. Vandenyne jų laukia susidūrimai su daugybe pavojų – čia gyvena pikti rykliai, nuodus skleidžiančios medūzos, vėžliai, tačiau optimistė Dory įtikina Merlin, kad galų gale jiems pavyks surasti žuviuką Nemo.",Žuviukas Nemo
13,Latviešu,lv,Latvian,"Merlins ir klaunzivs, kurš plēsēju uzbrukumā zaudējis visu savu ģimeni. Vienīgais, kas viņam atlicis, ir dēls Nemo. Merlins nebeidz brīdināt dēlu par to, cik okeāns ir bīstams, taču mazais nebēdnis vēlas iepazīt pasauli. Jau savā pirmajā skolas dienā viņš nav gana piesardzīgs - Nemo tiek noķerts un ieslodzīts akvārijā. Viņa tētis kopā ar savu jauno, izklaidīgo draudzeni Doriju ir gatavs šķērsot visu okeānu, lai tikai atrastu savu dēlēnu.",Meklējot Nemo
13,Bokmål,nb,Norwegian Bokmål,,
13,Nederlands,nl,Dutch,"De clownvis Marlin leidt samen met zijn enige zoon Nemo een veilig leventje in het Great Barrier Reef bij Australië. Wanneer Nemo onverwachts weggehaald wordt van zijn thuis, en in het aquarium van een tandarts belandt, is het aan Marlin om hem te redden.",
13,Norsk,no,Norwegian,"Oppdrag Nemo er et fartsfylt og spennende undervannseventyr fra de Oscar-belønnede skaperne av Toy Story og Monsterbedriften. Trekk pusten og bli med til de tropiske farvannene utenfor Great Barrier Reef!  Møt unge Nemo, en nysgjerrig klovnefisk som blir fanget av dykkere og havner i et akvarium hos en tannlege i Sydney. Nå er det opp til Marlin, Nemos pappa, å redde ham! Marlin får selskap på reisen av Dory, en palettkirurgfisk med den dårligste hukommelsen og det største hjerte i hele havet. På reisen truer farer som gale haier, surfende skilpadder, lumske brennmaneter, skrubbsultne fugler og mye, mye mer. Samtidig prøver Nemo og de andre fiskene i akvariet å pønske ut en fluktplan. En plan som vil bringe dem tilbake til havet hvor de hører hjemme …",Oppdrag Nemo
